Window Sizes,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance
160,25108.58972855153,0.011224043658015128,2449.0910762471726,20588.664710804835,9.097452611401874,228001.15837027208,0.0009915733603940264,0.00012643360877153867,1147375.9043685484,0.512900062568751,0.7442190515243725,14692.375054813048,9.380696406585258e-05,8.486442745779048,0.5462043073999115,5.745576090457538
160,25349.09760197466,0.011314616729702557,2405.585372175485,20703.256630891567,9.059190273100382,228924.7141187787,0.0009441164349727588,0.00012317951154471108,1150340.991161787,0.513456834946577,0.7446109073622583,14774.702800360747,9.168561453603862e-05,8.47579802864787,0.546968994140625,5.716679322686691
160,25262.028823450637,0.011239312198412935,2405.8854733869016,20699.03789381705,8.970245354145598,227053.00252797478,0.0009238212154622438,0.00012270382501876678,1156864.8433683373,0.5146999568741993,0.7454887294747463,14793.092794941726,9.143605258658657e-05,8.479953792519227,0.5487615900652781,5.649533168853962
160,24940.215510651866,0.011122455441728856,2434.953720508198,20539.957322517203,9.089093487577653,227538.95817743152,0.000984400906540914,0.00012487573751707035,1153278.2197433028,0.5143213620400667,0.7452188516573368,14676.12749689292,9.267814721957427e-05,8.48602820734434,0.5474969131529595,5.753025390510515
160,25132.87115461891,0.011196509099462876,2398.5965543136563,20639.995537945728,9.049985165095118,228049.2165401616,0.0009465491068142277,0.00012213560671209476,1154969.6176105023,0.5145304630586376,0.7453669030621438,14746.515000501853,9.082260766050753e-05,8.477555970484515,0.54802392578125,5.720328811137633
160,25111.413620589756,0.011175041596134106,2399.8976300821796,20657.557153270573,9.02177831140431,227690.06333635648,0.0009365107563876402,0.00012179432507994203,1157030.113697311,0.5148997122943952,0.7456279370784451,14767.881095978733,9.059910802529405e-05,8.480937131729265,0.54860791015625,5.699205425531223
160,24856.454648254166,0.01110093810869224,2419.2912700960824,20541.910915886565,9.18318981783558,229083.01356508397,0.0009988691822884674,0.0001233196913909853,1150937.4005098406,0.5140107481473128,0.744999095128193,14670.862877619931,9.150247878918681e-05,8.486062038285127,0.546715831588169,5.837581093922309
160,24995.547474153558,0.011133923747612934,2381.6522110015712,20615.486469872918,9.084851157466181,228110.17973264915,0.0009534539910779286,0.00012067263039069986,1155777.5471699205,0.5148252540857289,0.7455739447352397,14730.781205392577,8.974408756839191e-05,8.477597190192538,0.54809326171875,5.756035694999964
160,24974.338039289818,0.011134480013486483,2390.7067108850665,20618.25997415038,9.100944148681236,228608.032692324,0.000953876135953945,0.00012091208684146014,1153889.4399094416,0.5144464244150249,0.745306557698293,14732.102851540192,8.985802888509347e-05,8.482674139300789,0.547600830078125,5.766139109708686
160,24744.9307933894,0.011001482633831843,2472.6741416294726,20494.60965056579,8.929907755344482,222940.55054649667,0.0009876104316150827,0.00012765680839167608,1159139.4206695072,0.5153480651516814,0.745942257565541,14668.292638591107,9.47334586199355e-05,8.502363259786014,0.5491958506734695,5.61445089540686
