Window Sizes,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance
20,39.93422965116279,0.0072554923058071935,2695.8522237527045,13558.763444767443,3.7594476744186047,48170.13844476744,0.0010391128433147173,0.00021928094962768804,3409.8317587209303,0.6195188515117969,0.8144683129553196,10990.548742490637,0.000170201133324307,8.327091110223593,0.688,1.6468192266089778
20,39.83704786262331,0.007277502349766772,2363.702614805513,17372.011508951407,3.7508220679576176,83179.39989039094,0.00041986893900464254,0.00014081035481859592,3326.6532700036537,0.6077189020832396,0.807403845110186,13468.627729720256,0.00011485127983919425,8.350009001632362,0.68425,1.6149738445361463
20,43.7384066587396,0.008667936317625762,2917.881471162884,13248.956202933015,4.954022988505747,55224.56282203726,0.0013810080725802963,0.00022395179557087357,2920.595323028141,0.5787941583488191,0.7884112068493828,10579.861879991378,0.00016729239205736887,8.362665888251072,0.63075,2.4404848363741647
20,85.49698862368949,0.019071378234148895,1141.1193680898953,24811.865045728307,7.331251394155699,208640.98059335267,0.00031159239856859796,6.392920748152205e-05,2304.869283961633,0.5141354637433935,0.7449771117489734,17783.72467922159,5.060347903038485e-05,7.707177735154861,0.560375,4.146742279518397
20,114.33895624670532,0.03013678340714426,494.58043816374607,28360.696362677914,11.765419082762255,350465.4704797048,0.0004075169474367276,4.348082065336997e-05,1629.8381655245123,0.4295830694582268,0.6814353319218414,18966.25988745794,3.188311333541225e-05,7.308629767306705,0.47425,7.319256690571276
20,65.23933447098976,0.01391624028818041,2086.1571807767127,21658.692406143346,6.249573378839591,166524.63395904438,0.00044500345854259644,0.00010685052385371665,2472.102389078498,0.5273255949399527,0.7544306922493111,15683.67077370941,8.330677975754809e-05,8.061855630766207,0.586,3.3374835466924484
20,129.7954350927247,0.03703150787238935,87.37002032962896,30837.21883024251,14.338944365192582,445863.4559201141,0.00046285471498636255,3.290227534000384e-05,1384.3808844507846,0.3949731482027916,0.6527883225189273,20048.77113777591,2.1657811588807223e-05,6.921491655097468,0.438125,9.129349757123
20,104.20261437908496,0.026194724579961026,1131.067581097747,27705.640522875816,11.712418300653594,358914.3358471594,0.0004406443479468035,5.721246195340656e-05,1817.5786827551533,0.4569076628343774,0.7029878677765775,18896.14796293328,4.345523453881584e-05,7.516753961340122,0.49725,7.668052620230776
20,40.896899224806205,0.007925755663722132,2687.9160927828852,16856.296899224806,4.986821705426356,90264.46007751938,0.000961329337434757,0.0001565489120340597,3017.805620155039,0.5848460504176431,0.792659900510827,13155.372063165043,0.00011889675634469027,8.323287460164357,0.645,2.583585838470314
20,83.17073170731707,0.02028554431885782,1306.8750353361097,28716.019512195122,8.71048780487805,262036.71390243902,0.0003509677983392049,5.4633774071047003e-05,1937.679512195122,0.47260475907198096,0.7149690925970096,20255.019471848143,4.1254834210672886e-05,7.865625991295903,0.521694872121135,5.0362533610945865
20,59.6155784169641,0.012516392697242095,2071.488317926222,21109.636153684653,6.2103716145286585,166551.98404366995,0.00040142255220307105,0.00010852110372584649,2579.5828259500313,0.5415878282490093,0.7641540836247752,15282.57883397881,8.760666470746832e-05,8.106949000311447,0.595375,3.3892694707510995
20,48.128666405944465,0.009411158859199152,2343.367725403239,10204.92588971451,4.7207665232694564,32234.614782948767,0.0018664480252107176,0.00028028274699736736,2941.467735627689,0.575179455539243,0.7863725035453324,8370.824945314675,0.00020562630524380645,8.23208178655632,0.63925,2.27362815334809
20,47.32180634662327,0.009626079403300096,3109.272909492989,17017.003458096013,5.601301871440195,112775.82445077298,0.0010889858859506518,0.0001921909509194734,2798.647681041497,0.5692936698619807,0.7821626564452894,12924.839507811783,0.0001447913318552533,8.220547625694262,0.6145,2.9530686733212352
20,47.822200584225904,0.009312989402965122,2650.8361279532473,17477.158909444985,4.721713729308666,97975.94741966894,0.000724605928294473,0.00015407967163568787,2966.7916260954235,0.5777588366300728,0.7881031749147192,13356.607008850717,0.00011809016387071034,8.192284303404334,0.641875,2.2945499744484126
20,94.59207830639654,0.02153245579476361,1169.1393738429447,25283.913498748007,8.146596858638743,233786.8825404052,0.0003264353948948685,6.594008336575754e-05,2191.8750284543594,0.4989471951865147,0.7343729727439248,17829.723057123778,5.314963518353819e-05,7.631068978165457,0.549125,4.8302681733646065
20,81.27355623100304,0.019002468139116914,1148.7831766381057,24651.028057049334,9.399111526771101,270482.43745616084,0.00037785239805705,6.413910717499985e-05,2119.0944587327567,0.4954628147609906,0.7318038013351978,17320.666830529368,5.081543027063395e-05,7.7925258257768,0.534625,5.900453672057352
20,90.40397034202344,0.021622571237030243,1131.4185004874787,25803.329825400622,8.852427648887826,260373.38148768237,0.0003402959582933611,5.92809044833331e-05,1969.3879454675914,0.47103275423764446,0.7138075189736052,17655.528330098172,4.6577102209994644e-05,7.714272626845854,0.522625,5.191259808425961
20,89.7624703087886,0.021321251854819145,1282.1120204128842,26637.71947743468,9.077434679334917,273718.357719715,0.00037997697824690966,6.1009249604987054e-05,2063.6128266033256,0.49016931748297515,0.7278378496995345,18700.427900594008,4.708138415820523e-05,7.688719464402946,0.52625,5.46653201008796
20,62.113966017405716,0.012870693331414364,2274.923568488411,22827.70472440945,5.588893493576461,156647.41214256114,0.00037728188094415696,9.371301254486806e-05,2644.745544964774,0.5480202123839151,0.7684137325784364,16716.12863283847,7.427755497876536e-05,8.052258922831518,0.60325,2.840965560047464
20,71.03458456347532,0.01497987865109138,1518.8641832963008,24835.484394770137,6.491353859131168,190719.15858287644,0.0002967047658949633,6.577933406835509e-05,2546.9902994517083,0.5371130956245694,0.7610197887632959,18136.095291855363,5.268079643627529e-05,7.924963500575067,0.59275,3.645209823964213
20,48.37416267942584,0.00925821295300016,2138.519244742565,18750.54698564593,5.555215311004785,140151.21167464115,0.0004854874841433537,0.000122162173021447,3158.7098564593302,0.6045377715711636,0.8050200714523521,14441.764014631564,9.933492241533718e-05,8.141488167972007,0.653125,3.2109466358370913
20,97.19289340101523,0.023493568624852607,752.3456526932966,27320.40004834421,10.287648054145516,307516.92990089435,0.00036190059529827575,4.74352192919079e-05,1955.3355088228184,0.472645759928165,0.7149417230785158,18888.019218978287,3.662560197915701e-05,7.528612267570623,0.517125,6.548187708522387
20,50.11165245635404,0.010172889252203419,2494.8239377212303,11120.693260251726,6.053187170117742,41368.8335363378,0.002165539637558209,0.00025460793551724306,2786.8546488022735,0.5657439400735431,0.7802215042823963,9020.673320651646,0.00018479019240207932,8.185090669153533,0.61575,3.41569512174416
20,44.97998331943286,0.009378645396045217,2916.5701667221992,17483.0871559633,6.66722268557131,158104.30671392826,0.000887995904466905,0.00018076138293349523,2674.557964970809,0.5576642962824873,0.7746953037829811,12982.928996977449,0.00013747738249471198,8.268877164972958,0.5995,3.8848094846901193
20,75.61926706166338,0.016594089765561416,1944.2747353169075,24175.23524248409,7.124423963133641,203081.08733816107,0.0004924488536384794,0.00010418469521126519,2341.8830370858022,0.5139089394526667,0.7450414863589842,17300.700826307286,8.019784290029415e-05,7.933085484953867,0.569625,4.042500020104738
20,70.74576625548819,0.014791086400896547,1164.557602848859,23524.216809533766,6.3052477524566175,178575.88061885847,0.00025954152595236674,6.20257498769957e-05,2599.7781726949615,0.5435455096581563,0.7655247129869819,17352.786633708798,5.0312905891794435e-05,7.86892630545716,0.597875,3.5076890245957433
20,115.24563206577595,0.029610902380723524,367.9083953142874,28972.781860226103,11.328879753340185,348310.1867934224,0.0003753223728016172,3.777888882223151e-05,1696.2261048304213,0.4358237679420404,0.6863321655035035,19555.23898473662,2.69435491770662e-05,7.262144034974677,0.4865,7.103805840953429
20,141.09113924050632,0.039688084174544676,50.109447480915726,31719.59071729958,15.952180028129396,507607.7428973277,0.0005024056139074368,3.1726137451740474e-05,1462.515611814346,0.4113967965722492,0.666923338404409,21172.996721825024,2.1156963968630456e-05,6.751282776193572,0.444375,10.888097626013558
20,132.37379840703105,0.03635644010080501,72.22047388069637,30778.11700082395,12.929964295523208,400317.1549024993,0.0004190402468564591,3.281983593050753e-05,1506.7248008788795,0.4138216975772808,0.6688777841296031,20554.548285959336,2.203208915090777e-05,6.903247566294235,0.455125,8.10228273151128
20,54.90352348993289,0.011515000731949011,2166.6144076773003,20080.03397651007,6.022651006711409,149173.65205536914,0.0005267277810996727,0.0001087754305980663,2557.951342281879,0.5364830835322734,0.7607239014249071,14687.911070667982,8.326845258632066e-05,8.15237356062588,0.596,3.2074625016891134
20,49.81152160300564,0.010396894511167947,2618.0389328404453,19254.515758714257,6.124817365894385,141965.15445627217,0.0007991761983275625,0.0001492979963469047,2578.2076810686704,0.5381356044810416,0.7618671005460895,14130.177367913897,0.0001135477288584725,8.260685749643532,0.598875,3.3365935511607043
20,85.33781015251536,0.01942586163271463,983.9852950877037,25743.97131800592,7.974960163897109,233061.96904165717,0.0003011298319496028,5.952773266544454e-05,2227.91236057364,0.5071505487306259,0.7401523943120148,18272.197044325843,4.923928015811748e-05,7.694898571946764,0.549125,4.658631478622971
20,46.15863495346432,0.009546770414366974,2750.137049885091,13723.382006204756,6.030610134436401,65067.88934850052,0.0017529529263724576,0.00021005979153880622,2635.620475698035,0.5451128181381665,0.7666645730221489,10573.951609661204,0.00015189855950392252,8.252941325575007,0.604375,3.2929028145983965
20,55.27135470527404,0.011431510797367952,2386.1489358125264,20135.552430196483,6.246122026887281,160864.03826266804,0.0005234949096290688,0.0001271814501609803,2640.915615305067,0.5462079866194555,0.7673287995414508,14828.070749151864,9.82976060738029e-05,8.143115265433368,0.604375,3.5084147070492753
20,66.6732,0.01333464,1997.23244924,21956.5362,4.9708,132889.8978,0.00034870118311340983,9.736918412647765e-05,2803.6456,0.56072912,0.7769527159231299,16304.102042948492,7.774825281375367e-05,7.975831954563601,0.625,2.4108
20,51.76561533704391,0.010671122518458856,2372.0634171023785,18998.54710368996,6.063904349618635,146864.8719851577,0.0005684489779658218,0.0001253995345773612,2696.398474541332,0.5558438413814331,0.7735652013027622,14167.766448875087,9.675059982760702e-05,8.178566464049009,0.606375,3.3442267470008433
20,46.13476020610384,0.009142837932244123,2304.868175802828,18175.624851367418,5.032500990883868,112332.98097502973,0.0005674655929143456,0.00012718782901677904,2886.607213634562,0.5720585044856444,0.7844114647788121,13762.365048345313,9.892983396954246e-05,8.226369689259823,0.63075,2.518962838752286
20,84.22446110590441,0.019733941215066636,1559.7702509093194,26016.318416119964,8.304592314901594,246457.10356138708,0.00040749886111651794,7.830084985851259e-05,2077.3847235238986,0.4867349399071928,0.7254239207988414,18135.591166429946,6.106845914233482e-05,7.788581610339051,0.5335,4.791163550987317
20,58.52224253503961,0.011887516257371443,2452.2046899048105,20597.930936420882,5.501523461304083,137239.39792809263,0.0005672201583469878,0.00012579760094964443,2740.971155799309,0.5567684655290086,0.7743323049974151,15364.887173217565,9.714109142530049e-05,8.08956798218817,0.615375,2.8608159398387416
20,69.60600894949926,0.014831879170999202,1893.8182706706593,22592.0328148306,6.302578308118474,169272.69294694226,0.0004507734888553572,9.386526214693241e-05,2495.8996377583635,0.5318345701594638,0.7574913332538656,16382.60467135027,7.328943643551582e-05,7.949681837357439,0.586625,3.3966903479887103
20,78.6494608855242,0.018043005479588026,1454.9537124094404,25631.814865794906,7.740307409956412,226454.0846524432,0.0003372559282370894,6.543014590408946e-05,2133.3287451250285,0.489407833247311,0.7274283550458956,17911.175241285608,5.0820972309748846e-05,7.892157266609441,0.544875,4.372815253491399
20,43.98981018981019,0.008789172865096942,2675.7379498024457,14103.668331668332,5.476523476523477,75281.63976023976,0.0013093858228988133,0.0001955412936550248,2899.654945054945,0.5793516373736154,0.7889020215162301,11130.312523331984,0.00014594323484335797,8.23272663760713,0.625625,2.9216358067506922
20,44.806089743589745,0.008975578874917817,2793.677252193253,16832.319310897437,5.411458333333333,93967.49338942308,0.0010997189722010748,0.00016949665823857673,2833.5865384615386,0.5676255085059172,0.7814813719088367,12930.64354200489,0.00012702289144104388,8.247154489312294,0.624,2.8432466305062465
20,47.9377990430622,0.009556977480674283,2444.6081902743754,18940.108253588518,4.8644338118022326,116503.16766347688,0.0006110597217803604,0.00013775561946136682,2826.498803827751,0.5634965717359951,0.7787693465936073,14030.260619365214,0.0001058606570714698,8.248311837572475,0.627,2.320739502809511
20,55.1575613618369,0.01091796543187587,2498.9613854002305,19071.344615993665,4.961995249406176,114254.1991290578,0.0006260407290612259,0.0001495184672221203,2900.6468725257323,0.5741581299536287,0.7855771314886761,14422.234819189074,0.00011715904188707545,8.127847553580045,0.6315,2.4544239513180113
20,82.81768082663605,0.01901668905318853,1447.8121509383227,24434.68886337543,8.405510907003444,237880.88105625717,0.0004079547303626005,7.13560756724616e-05,2182.929276693456,0.5012466766230668,0.7359846828176854,17327.89632981365,5.541254466396275e-05,7.7757726056677186,0.544375,5.031055795824376
20,106.72506738544475,0.026151695022162396,416.4426612025378,28322.38666993384,9.918647390345503,299208.32663562853,0.0003359801083032931,3.8532765941780246e-05,1884.9367802009313,0.46188110272014976,0.7068172527052319,19633.21691039897,2.815653770765775e-05,7.384050900058637,0.510125,6.075856217404949
20,104.66218528477145,0.02558352121358383,645.7256771680638,27749.94329014911,9.352725494989,281667.0515766316,0.00032316798490363756,4.3677301850568414e-05,1840.6768516255195,0.4499332318810852,0.6971006436858519,18798.94098229354,3.256818836481454e-05,7.470914940250706,0.511375,5.528697922794196
20,73.05382315249894,0.01560312327050383,1523.0441118347762,23273.2458351132,6.158479282357967,168256.22041862452,0.00033372418781606574,7.272050669229708e-05,2440.150790260572,0.5211770162880334,0.7501832384037048,16805.384056722527,5.6856170307945615e-05,7.920812966380861,0.58525,3.2389209604398026
20,47.74192909487027,0.009455719765274366,2316.4715177671965,17633.78173895821,5.102792632204397,112753.44642503466,0.0005819755794061905,0.000131416897029326,2925.89403842345,0.5794997105215786,0.7889785961645738,13508.34929713309,0.00010229347912486499,8.181899380674674,0.631125,2.592240566120076
20,86.33395696913003,0.020190354763594487,1346.9251419916327,25071.209307764264,8.775023386342376,251436.1005612722,0.0003723011956508406,6.29202908919206e-05,2090.131665107577,0.48880534731234265,0.7269889530348138,17484.474772743608,4.9158245322761176e-05,7.7568485547414285,0.5345,5.275547514917855
20,52.48011970927747,0.011218495021222203,2590.2966014771555,19329.334972210345,6.59640872167593,155603.85805899958,0.0007960787105366752,0.00014254407175789477,2481.9238991021803,0.5305523512403122,0.756613067533474,14091.651922170702,0.00010712498198377607,8.226836403700494,0.58475,3.6718554334818583
20,46.02472757753562,0.00964474592991107,2906.8670248055682,12846.397108130763,6.1152556580050295,70515.13327745181,0.001868699926211461,0.0002412756366686865,2591.5385582564963,0.5430717850495591,0.7651236135466126,9830.718806022605,0.00017489981639637027,8.288764200450045,0.5965,3.304784686305769
20,46.472375690607734,0.009169766316220943,2566.186471096481,17598.64956590371,4.706787687450671,102268.79479084452,0.0006451127712765959,0.00015544667384319812,2839.986582478295,0.5603762001733021,0.7769110609069921,13172.147384062406,0.00011926920038232845,8.263576538953622,0.6335,2.215024522064251
20,49.22298587247041,0.009397286344496068,2211.2679444687187,18157.63440244368,4.8667430316914855,113773.66418480336,0.0004928329236656163,0.00012953097536678383,3082.344024436808,0.5884581948142054,0.7950751340867871,13789.69403442677,0.00010431542026468055,8.161424297660254,0.65475,2.534096225471308
20,81.5933117583603,0.017603735007197478,1025.4994338140573,24127.925350593312,6.545846817691478,180992.21035598704,0.0002721749571271061,6.041165199573823e-05,2397.713700107875,0.5173060841656688,0.7474789389584123,17333.489527947288,4.86272788311243e-05,7.754834318252192,0.579375,3.5667782653675135
20,132.19442927362098,0.03609897030956335,74.21856783515646,29245.216821409067,11.615510649918077,342958.8093937739,0.00039503316698847734,3.4574071556217946e-05,1457.602403058438,0.3980345174927466,0.6553570400653979,19124.591331633423,2.276419725600253e-05,6.949466472929398,0.45775,6.843039694132335
20,43.375481881264456,0.008360732822140412,2516.8198526461338,15739.33731688512,4.524672320740169,76876.81553585197,0.0009247483521018806,0.00016678324223074264,3058.70932922128,0.5895738876679414,0.7955727319435353,12290.018771555127,0.0001274112920766562,8.22657362846422,0.6485,2.1468464976706225
20,50.365271802894014,0.009848508369748536,2296.100763407756,18867.80465389128,4.7876417676965195,111329.84923738756,0.0005161279818532916,0.00012830337430999142,2911.339851388346,0.5692881993328794,0.7827835642019129,14224.90087442208,0.00010006355178205568,8.186326419638633,0.63925,2.3405033977751533
20,62.49561220225658,0.013058005056886039,1887.4972154645925,21836.315085666527,5.526117843710823,142820.82804011702,0.00040913291733229084,9.026697021138135e-05,2540.6050982030924,0.5308410150863127,0.7569151715648963,15878.035181786157,6.982240965008018e-05,8.078326000266088,0.59825,2.7320651943289818
20,50.214171974522294,0.009994859071361922,2334.966768428739,18103.607484076434,5.419984076433121,124652.03542993631,0.0006028610874110638,0.00013050010593443402,2922.519108280255,0.5817116059475029,0.790337147093507,13735.997106054412,0.00010320216972598479,8.131441161958552,0.628,2.8843842549393486
20,114.83364737550471,0.030910806830553084,622.8199608368097,27714.82799461642,13.736204576043068,403554.5903095559,0.0004961115711042157,4.680029457417429e-05,1594.0341857335127,0.42908053451776923,0.6811635997091025,18435.515155290526,3.438804714661169e-05,7.2798613942194805,0.464375,9.098935058300984
