Window Sizes,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance
40,397.0613305887631,0.010478487598996203,2433.7874146773165,19469.186446045445,6.617792204364922,162383.78887921252,0.0006854655665529733,0.0001273234395868042,20624.579500171534,0.5442846831913951,0.7659191772254349,14287.079162683249,9.729243343012064e-05,8.347300300379695,0.592078125,3.7651850423551814
40,386.0141111052825,0.010124694725522805,2324.4245969664457,19690.024681319836,6.47673503645806,159711.47854482505,0.0006493358595642394,0.00012029855398188353,20800.23490531396,0.5455656220247065,0.7668296534860543,14510.623941577867,9.194948777007461e-05,8.373456629155267,0.59571875,3.6588876973057602
40,492.1520297909555,0.013884165931981706,1692.7491513096707,22817.998420176602,8.655908821621011,244834.36217451407,0.0004456172756817077,8.034570274348766e-05,18187.680001128447,0.5130950433359225,0.7444235429098722,16247.856636783854,6.210146854216398e-05,8.207753069381761,0.553859375,5.396033595685136
40,525.9946930371487,0.01525373932190206,1641.2117872953506,23444.201113592204,9.3897862714961,268773.3256097207,0.0004649508933154888,7.749460387943131e-05,17258.72194994635,0.5004994330524128,0.735451164458876,16514.33323786278,5.929712307084267e-05,8.174427824731675,0.538796875,5.945098497293729
40,420.8387789837886,0.01174248106765782,2288.592989526006,20843.35193504283,7.942799743296409,204433.05739557467,0.0007154804090189059,0.00011233554098642273,18452.10153743129,0.5148609486155108,0.7456866733146691,14876.81467461057,8.455820848266285e-05,8.374563470949969,0.559984375,4.753846280582619
40,355.2682899895091,0.009808080448056682,2652.63793922853,18170.834989785213,8.03489591960687,180719.10490861908,0.0010694999191004642,0.00014773543689962246,18980.679090055768,0.5240096927297159,0.7520675971243417,13152.554985730765,0.00010950321396461118,8.45514300439876,0.56596875,4.913023898561403
40,390.2509048387995,0.010865051084102665,2495.5527367175764,19418.094353805893,8.699537836182415,215271.24569853555,0.000872423924072261,0.0001316466450191882,18745.214544239658,0.5218891515184492,0.7505689991497875,13985.934429327595,9.825166042568256e-05,8.389678079300422,0.56121875,5.524596861482171
40,446.51844104370804,0.012289949384666632,2307.3540741148863,20894.186887592205,7.399757789276671,184943.2671198943,0.0007440566604206971,0.00011520192021311159,19095.37217879555,0.5255799895077494,0.7530706853324755,15082.218569745468,8.690411324740456e-05,8.28685474240619,0.5676875,4.296760923388352
40,472.98399782283303,0.012872064167174664,2057.4006563933235,21784.778527690843,7.126411756701592,192970.20193223568,0.00048794297946095467,0.00010038242135029405,19501.116260715742,0.5307148254379029,0.7566309557892799,15724.121317280655,7.789795330644252e-05,8.234769203398503,0.574140625,4.092775930647501
40,403.42282452115455,0.010761959785550727,2381.595778238135,19887.477805047216,7.008643226804674,176540.28698714188,0.0006596326583162942,0.0001209608502943762,20318.993917729287,0.5420422002275326,0.7643487433490515,14574.375921706689,9.234400253159572e-05,8.340863217749689,0.58571875,4.093756072889133
40,398.06913633426666,0.010716916226961734,2334.3497000205994,20176.135499676933,7.418748653887572,188321.8425586905,0.0006835972574406377,0.00011693112860042857,19990.346381649797,0.5381850738113773,0.7617449772118429,14796.017554510849,8.861338378218374e-05,8.365262932754948,0.580375,4.449937269943211
40,430.4882961651264,0.011911025847078923,2127.4267830382437,21194.671877593933,8.265286923800565,221539.043467434,0.0005880425350889171,0.00010218780470955773,18977.90852747496,0.5250929258888539,0.7527596695698869,15301.45242814687,7.771301312023201e-05,8.32266080976925,0.56471875,5.129579134334032
40,464.3376442102265,0.013227108509050747,2137.4962478061166,21750.459507192707,8.755106110240707,238935.7205811138,0.0005826132490143384,0.00010096724020840994,17919.727189858993,0.5104608229556756,0.7425191743620346,15444.919385877007,7.6644261945233e-05,8.292670977781844,0.548515625,5.431404762253008
40,385.35583620152306,0.010443530616047131,2513.041147356169,19380.524214748366,7.40150139570178,177991.0025203935,0.0008360173126183708,0.00013002180242429728,19652.00452586791,0.5325890817059517,0.7579854061440768,14124.355347176786,9.774932646783442e-05,8.40185785199879,0.576546875,4.393134819042538
40,338.7974823846093,0.008940898909682773,2689.0532094773366,17345.116221993507,6.637109756419392,129866.119837437,0.0011640475056724586,0.0001559460862109818,20537.056580371045,0.5419749447225357,0.7644209700824118,12876.131878086404,0.000115455238434112,8.457667895287678,0.592078125,3.784502594409651
40,417.4598437812938,0.011944145912314207,2486.1431507455936,20339.90758490458,8.880775943463707,220396.37792910074,0.0008970598697419275,0.00012413855831672988,17742.29964807874,0.5076335340356138,0.7405224053285844,14466.952908758816,9.182184183658884e-05,8.361962623857295,0.546109375,5.527720490797171
40,467.3150119487291,0.012690501084855775,2010.409245254502,21661.280795133607,7.209211383880079,191420.48867586357,0.0005170613557029874,9.826205290249502e-05,19533.88279383011,0.5304660763043154,0.7564965036375646,15665.017093727158,7.595562006424177e-05,8.244904778759825,0.575375,4.188577956106326
40,492.8521887118824,0.013750305184049393,1934.8461959764143,22394.507853695282,7.809669949501995,213998.26858800882,0.0005031988964989411,9.352755082836178e-05,18468.950562173926,0.5152735697953276,0.7459497996031721,15949.207261792973,7.199970334724202e-05,8.221947486822808,0.560046875,4.621428207463956
40,438.0831255428235,0.01227364260619235,2265.83630537819,21049.823971086767,8.113971927268652,212692.31381503376,0.0006592555419109573,0.00010851105873791143,18500.44885551789,0.5183214875610873,0.7480310395798138,15040.847635365382,8.225312363456038e-05,8.308757377865374,0.557703125,4.898876675782155
40,418.51662717542285,0.011398442878650838,2269.8478274935824,20659.592178010185,7.496636435438625,191692.78838140372,0.0006593899365590929,0.0001103339621906022,19458.571261268622,0.5299608154606482,0.7561432870953917,14959.280492946442,8.396347161075762e-05,8.325088356933225,0.573703125,4.458372007320387
40,421.3767506620437,0.011503910853750954,2175.5281709170067,20812.261486800075,7.821125337847061,203560.11485435037,0.0006214678782161862,0.00010778980227981786,19420.67544841519,0.5301994443860109,0.7563224692545218,15070.953529673263,8.250430186828831e-05,8.32499143600502,0.572328125,4.768244707248391
40,439.0392299309844,0.012267434964122617,2265.7067847922826,20949.40143619548,8.480259297549527,224589.74550839645,0.000644752867494151,0.00011186070066121202,18765.48567995753,0.5243366866902548,0.7521997465494727,15069.907871674388,8.528696870305235e-05,8.299625516109275,0.559203125,5.2823891814786075
40,401.7115682912891,0.010931819421756582,2479.819235547459,19746.14539962446,7.68470895583313,197602.43614444716,0.0006982885196398495,0.00012888925736944564,19614.80597055542,0.5337797907463309,0.7587347303196622,14307.173694808149,9.797400877999436e-05,8.358932291046624,0.574171875,4.65140333940392
40,369.87765296682966,0.009776071176604458,2491.5502599934134,19538.812448790803,6.49731729879741,158948.92414431082,0.0006947553910452414,0.00012832419031941965,20432.70825954804,0.5400477933011243,0.7631017357702671,14280.711653970598,9.740051112527605e-05,8.437958862056009,0.591171875,3.635957498677643
40,454.93907420013613,0.01290387662242274,2140.0412434654427,22108.49032788745,8.572044474699341,232483.20393691855,0.0006034206701006148,9.798667949265071e-05,18123.5568413887,0.5140559576068953,0.7450374829243183,15751.736375878616,7.447030651536688e-05,8.316208380180846,0.550875,5.27675271033886
40,478.19709881139516,0.01318764233781184,2050.501937947208,22345.706654532416,7.7094398941011,210582.8934116544,0.0005392381874351159,9.798313981903362e-05,18851.38779956427,0.5198805272762547,0.7492099488001929,16017.860546782478,7.546378113765687e-05,8.244069275918667,0.566578125,4.594279631361639
40,514.011319236957,0.014767045484858568,1983.2335878074705,22961.828229142724,9.275626292806251,261741.33745116065,0.0005535894787288637,9.52166834575127e-05,17667.642381061825,0.5075741892973404,0.7404648303591908,16255.614601764993,7.316962882537007e-05,8.19412294457388,0.543875,5.894963861510952
40,509.20003453833755,0.014655768896452266,2095.48981551053,22682.90775385678,9.35827768823394,262605.4074660373,0.0005993124644134078,0.00010463524891761227,17449.46218052038,0.502229512448779,0.7366931026989534,15988.560581904545,7.935403840381339e-05,8.21968432916263,0.542875,5.965149123493922
40,483.7980715639282,0.013482278217699482,2096.3071330287607,21941.291522684205,7.654163415449783,205044.59993311783,0.0005710901115029782,0.00010472904891267737,18250.82527031546,0.5086062108548507,0.741270090280998,15581.942122936296,7.939316531288204e-05,8.267180983052977,0.5606875,4.473203093220491
40,560.395847445148,0.016504074435139095,1826.1271511410125,23722.83999410985,9.196642615226034,259645.79752613752,0.0005288222143292706,8.751429437464425e-05,16644.920070681786,0.4902052737647411,0.727979293452621,16565.11990926714,6.66696703107976e-05,8.138473231758082,0.530546875,5.643992168643519
40,523.987134371217,0.014751474743707018,1886.449927227206,22984.697362123814,7.995045184538723,222099.83114214128,0.0005105922309230199,9.497171370975655e-05,18249.929647250923,0.5137785999057155,0.7448593039536564,16380.112674544176,7.349079494706606e-05,8.17084085352701,0.555015625,4.748738241688616
40,384.316931747365,0.010413117613118514,2758.6930165771983,18773.68569648034,6.864497249844203,145233.85723575472,0.0011505012683260196,0.0001589014386405309,19515.119110195898,0.5287647088681252,0.7553168547303163,13773.469547294431,0.00011697782024037768,8.418388943100608,0.576671875,3.857434725219887
40,336.2645553939786,0.009055435864544045,3076.349357393735,16053.279608983681,6.828566812085959,119357.33939247052,0.0015532362637767434,0.00020578647151650432,19645.964022189906,0.5290559600955972,0.7555741009177273,11911.01653793418,0.00014905104399347825,8.511888212106193,0.58021875,3.858156240805488
40,340.08269018743107,0.008927460759894763,2862.0521655432303,17621.71880086103,6.206909224549798,133121.76095973118,0.0009802839193449146,0.00016995189051262759,20552.457604872157,0.5395195465131558,0.7627709752480745,13009.598600893121,0.00012677584822288644,8.49249166313926,0.59521875,3.3843257596059306
40,420.7333580960972,0.011162700859518114,2237.0354676923803,21005.42482290202,6.884349048844552,180084.12138176223,0.000576081035005503,0.00011004348277892978,20449.97938499907,0.5425692973123311,0.7647486890431787,15342.26835860676,8.550660522574909e-05,8.324328767021822,0.588921875,4.0010835995770755
40,423.1159071649217,0.01156654840395073,2415.680235794872,20796.78658319893,7.937781908641098,209037.08482545585,0.0007304648852962873,0.00012463420899892303,19490.25912358875,0.5327973298594557,0.7580727562384268,15061.401369658135,9.511971824687893e-05,8.353272087012652,0.571578125,4.876884306890911
40,501.5515630407198,0.014463939411717608,2263.8582611901766,22375.86010497174,9.2094243857423,254417.9221651863,0.0007109136289153317,0.0001167698278165571,17448.89358634214,0.5031979924542086,0.7373716228035261,15750.934879478435,8.808163173257443e-05,8.255718637855804,0.5418125,5.802974851048004
40,577.0015386891552,0.017073577117595953,1764.6582606610825,23941.67131232431,9.223553780144991,262394.8110075455,0.0005041991765411087,8.566761133975855e-05,16492.960585885485,0.48802960751251623,0.7263971114560164,16630.998369005356,6.555966976009424e-05,8.111006520238359,0.528046875,5.637184164873536
